Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-01-2024;12:15:00;01-01-2024;12:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;12:30:00;01-01-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;12:30:00;01-01-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;12:30:00;01-01-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;12:30:00;01-01-2024;12:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;12:45:00;01-01-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;12:45:00;01-01-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;12:45:00;01-01-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;12:45:00;01-01-2024;13:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;13:00:00;01-01-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;13:00:00;01-01-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;13:00:00;01-01-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;13:00:00;01-01-2024;13:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;13:15:00;01-01-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;13:15:00;01-01-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;13:15:00;01-01-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;13:15:00;01-01-2024;13:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;13:30:00;01-01-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;13:30:00;01-01-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;13:30:00;01-01-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;13:30:00;01-01-2024;13:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;13:45:00;01-01-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;13:45:00;01-01-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;13:45:00;01-01-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;13:45:00;01-01-2024;14:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;14:00:00;01-01-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;14:00:00;01-01-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;14:00:00;01-01-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;14:00:00;01-01-2024;14:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;14:15:00;01-01-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;14:15:00;01-01-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;14:15:00;01-01-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;14:15:00;01-01-2024;14:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;14:30:00;01-01-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;14:30:00;01-01-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;14:30:00;01-01-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;14:30:00;01-01-2024;14:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;14:45:00;01-01-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;14:45:00;01-01-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;14:45:00;01-01-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;14:45:00;01-01-2024;15:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;15:00:00;01-01-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;15:00:00;01-01-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;15:00:00;01-01-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;15:00:00;01-01-2024;15:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;15:15:00;01-01-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;15:15:00;01-01-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;15:15:00;01-01-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-01-2024;15:15:00;01-01-2024;15:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;15:30:00;01-01-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-01-2024;15:30:00;01-01-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,625;kVArh;Gevalideerd;
01-01-2024;15:30:00;01-01-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
01-01-2024;15:30:00;01-01-2024;15:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;15:45:00;01-01-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Actief;1,250;kWh;Gevalideerd;
01-01-2024;15:45:00;01-01-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Reactief;1,270;kVArh;Gevalideerd;
01-01-2024;15:45:00;01-01-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
01-01-2024;15:45:00;01-01-2024;16:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;16:00:00;01-01-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Actief;4,375;kWh;Gevalideerd;
01-01-2024;16:00:00;01-01-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,383;kVArh;Gevalideerd;
01-01-2024;16:00:00;01-01-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2024;16:00:00;01-01-2024;16:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;16:15:00;01-01-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
01-01-2024;16:15:00;01-01-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;16:15:00;01-01-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;16:15:00;01-01-2024;16:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;16:30:00;01-01-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
01-01-2024;16:30:00;01-01-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;16:30:00;01-01-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
01-01-2024;16:30:00;01-01-2024;16:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;16:45:00;01-01-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2024;16:45:00;01-01-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;16:45:00;01-01-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2024;16:45:00;01-01-2024;17:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;17:00:00;01-01-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
01-01-2024;17:00:00;01-01-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;17:00:00;01-01-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;17:00:00;01-01-2024;17:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;17:15:00;01-01-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
01-01-2024;17:15:00;01-01-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;17:15:00;01-01-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2024;17:15:00;01-01-2024;17:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;17:30:00;01-01-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
01-01-2024;17:30:00;01-01-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;17:30:00;01-01-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2024;17:30:00;01-01-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;17:45:00;01-01-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2024;17:45:00;01-01-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;17:45:00;01-01-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;17:45:00;01-01-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;18:00:00;01-01-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;18:00:00;01-01-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;18:00:00;01-01-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;18:00:00;01-01-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;18:15:00;01-01-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;18:15:00;01-01-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;18:15:00;01-01-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;18:15:00;01-01-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;18:30:00;01-01-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;18:30:00;01-01-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;18:30:00;01-01-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;18:30:00;01-01-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;18:45:00;01-01-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;18:45:00;01-01-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;18:45:00;01-01-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;18:45:00;01-01-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;19:00:00;01-01-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2024;19:00:00;01-01-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;19:00:00;01-01-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;19:00:00;01-01-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;19:15:00;01-01-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2024;19:15:00;01-01-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;19:15:00;01-01-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;19:15:00;01-01-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;19:30:00;01-01-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2024;19:30:00;01-01-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;19:30:00;01-01-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;19:30:00;01-01-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;19:45:00;01-01-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2024;19:45:00;01-01-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;19:45:00;01-01-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;19:45:00;01-01-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;20:00:00;01-01-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01-01-2024;20:00:00;01-01-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;20:00:00;01-01-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;20:00:00;01-01-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;20:15:00;01-01-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2024;20:15:00;01-01-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;20:15:00;01-01-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;20:15:00;01-01-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;20:30:00;01-01-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
01-01-2024;20:30:00;01-01-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;20:30:00;01-01-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;20:30:00;01-01-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;20:45:00;01-01-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
01-01-2024;20:45:00;01-01-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;20:45:00;01-01-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;20:45:00;01-01-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;21:00:00;01-01-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
01-01-2024;21:00:00;01-01-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;21:00:00;01-01-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;21:00:00;01-01-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;21:15:00;01-01-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
01-01-2024;21:15:00;01-01-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;21:15:00;01-01-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;21:15:00;01-01-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;21:30:00;01-01-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01-01-2024;21:30:00;01-01-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;21:30:00;01-01-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;21:30:00;01-01-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;21:45:00;01-01-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2024;21:45:00;01-01-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;21:45:00;01-01-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;21:45:00;01-01-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;22:00:00;01-01-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;22:00:00;01-01-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;22:00:00;01-01-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01-01-2024;22:00:00;01-01-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;22:15:00;01-01-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2024;22:15:00;01-01-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;22:15:00;01-01-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;22:15:00;01-01-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;22:30:00;01-01-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
01-01-2024;22:30:00;01-01-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;22:30:00;01-01-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;22:30:00;01-01-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;22:45:00;01-01-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;22:45:00;01-01-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;22:45:00;01-01-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01-01-2024;22:45:00;01-01-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;23:00:00;01-01-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;23:00:00;01-01-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;23:00:00;01-01-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;23:00:00;01-01-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;23:15:00;01-01-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-01-2024;23:15:00;01-01-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;23:15:00;01-01-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;23:15:00;01-01-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;23:30:00;01-01-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
01-01-2024;23:30:00;01-01-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;23:30:00;01-01-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
01-01-2024;23:30:00;01-01-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
01-01-2024;23:45:00;02-01-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
01-01-2024;23:45:00;02-01-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-01-2024;23:45:00;02-01-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
01-01-2024;23:45:00;02-01-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-01-2024;00:00:00;02-01-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
02-01-2024;00:00:00;02-01-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-01-2024;00:00:00;02-01-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-01-2024;00:00:00;02-01-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-01-2024;00:15:00;02-01-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
02-01-2024;00:15:00;02-01-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-01-2024;00:15:00;02-01-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
02-01-2024;00:15:00;02-01-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-01-2024;00:30:00;02-01-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
02-01-2024;00:30:00;02-01-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
