Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-04-2026;13:45:00;01-04-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Inductief;5,625;kVArh;Gevalideerd;
01-04-2026;14:00:00;01-04-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-04-2026;14:00:00;01-04-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Reactief;2,500;kVArh;Gevalideerd;
01-04-2026;14:00:00;01-04-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;14:00:00;01-04-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Inductief;2,500;kVArh;Gevalideerd;
01-04-2026;14:15:00;01-04-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Actief;1,875;kWh;Gevalideerd;
01-04-2026;14:15:00;01-04-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Reactief;7,218;kVArh;Gevalideerd;
01-04-2026;14:15:00;01-04-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;14:15:00;01-04-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Inductief;8,125;kVArh;Gevalideerd;
01-04-2026;14:30:00;01-04-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
01-04-2026;14:30:00;01-04-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Reactief;5,363;kVArh;Gevalideerd;
01-04-2026;14:30:00;01-04-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;14:30:00;01-04-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Inductief;6,875;kVArh;Gevalideerd;
01-04-2026;14:45:00;01-04-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Actief;33,125;kWh;Gevalideerd;
01-04-2026;14:45:00;01-04-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Reactief;8,343;kVArh;Gevalideerd;
01-04-2026;14:45:00;01-04-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;14:45:00;01-04-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Inductief;24,375;kVArh;Gevalideerd;
01-04-2026;15:00:00;01-04-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Actief;16,875;kWh;Gevalideerd;
01-04-2026;15:00:00;01-04-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Reactief;8,083;kVArh;Gevalideerd;
01-04-2026;15:00:00;01-04-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;15:00:00;01-04-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;15:15:00;01-04-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
01-04-2026;15:15:00;01-04-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Reactief;3,125;kVArh;Gevalideerd;
01-04-2026;15:15:00;01-04-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;15:15:00;01-04-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Inductief;3,125;kVArh;Gevalideerd;
01-04-2026;15:30:00;01-04-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01-04-2026;15:30:00;01-04-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Reactief;13,628;kVArh;Gevalideerd;
01-04-2026;15:30:00;01-04-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;15:30:00;01-04-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Inductief;19,375;kVArh;Gevalideerd;
01-04-2026;15:45:00;01-04-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
01-04-2026;15:45:00;01-04-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Reactief;15,220;kVArh;Gevalideerd;
01-04-2026;15:45:00;01-04-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;15:45:00;01-04-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
01-04-2026;16:00:00;01-04-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
01-04-2026;16:00:00;01-04-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Reactief;10,340;kVArh;Gevalideerd;
01-04-2026;16:00:00;01-04-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;16:00:00;01-04-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
01-04-2026;16:15:00;01-04-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Actief;44,375;kWh;Gevalideerd;
01-04-2026;16:15:00;01-04-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;16:15:00;01-04-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;16:15:00;01-04-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
01-04-2026;16:30:00;01-04-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Actief;50,000;kWh;Gevalideerd;
01-04-2026;16:30:00;01-04-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;16:30:00;01-04-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;16:30:00;01-04-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
01-04-2026;16:45:00;01-04-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Actief;43,750;kWh;Gevalideerd;
01-04-2026;16:45:00;01-04-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;16:45:00;01-04-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;16:45:00;01-04-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Inductief;18,125;kVArh;Gevalideerd;
01-04-2026;17:00:00;01-04-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Actief;17,500;kWh;Gevalideerd;
01-04-2026;17:00:00;01-04-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Reactief;9,655;kVArh;Gevalideerd;
01-04-2026;17:00:00;01-04-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;17:00:00;01-04-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Inductief;18,125;kVArh;Gevalideerd;
01-04-2026;17:15:00;01-04-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Actief;27,500;kWh;Gevalideerd;
01-04-2026;17:15:00;01-04-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Reactief;3,565;kVArh;Gevalideerd;
01-04-2026;17:15:00;01-04-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;17:15:00;01-04-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,875;kVArh;Gevalideerd;
01-04-2026;17:30:00;01-04-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Actief;46,250;kWh;Gevalideerd;
01-04-2026;17:30:00;01-04-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;17:30:00;01-04-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;17:30:00;01-04-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
01-04-2026;17:45:00;01-04-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Actief;42,500;kWh;Gevalideerd;
01-04-2026;17:45:00;01-04-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;17:45:00;01-04-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;17:45:00;01-04-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
01-04-2026;18:00:00;01-04-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Actief;42,500;kWh;Gevalideerd;
01-04-2026;18:00:00;01-04-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;18:00:00;01-04-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;18:00:00;01-04-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
01-04-2026;18:15:00;01-04-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Actief;40,625;kWh;Gevalideerd;
01-04-2026;18:15:00;01-04-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;18:15:00;01-04-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;18:15:00;01-04-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
01-04-2026;18:30:00;01-04-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Actief;50,000;kWh;Gevalideerd;
01-04-2026;18:30:00;01-04-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;18:30:00;01-04-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;18:30:00;01-04-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;18:45:00;01-04-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Actief;62,500;kWh;Gevalideerd;
01-04-2026;18:45:00;01-04-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;18:45:00;01-04-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;18:45:00;01-04-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
01-04-2026;19:00:00;01-04-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Actief;62,500;kWh;Gevalideerd;
01-04-2026;19:00:00;01-04-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;19:00:00;01-04-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;19:00:00;01-04-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;19:15:00;01-04-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Actief;70,625;kWh;Gevalideerd;
01-04-2026;19:15:00;01-04-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;19:15:00;01-04-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;19:15:00;01-04-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;19:30:00;01-04-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Actief;70,625;kWh;Gevalideerd;
01-04-2026;19:30:00;01-04-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;19:30:00;01-04-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;19:30:00;01-04-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;19:45:00;01-04-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Actief;70,625;kWh;Gevalideerd;
01-04-2026;19:45:00;01-04-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;19:45:00;01-04-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;19:45:00;01-04-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
01-04-2026;20:00:00;01-04-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Actief;73,750;kWh;Gevalideerd;
01-04-2026;20:00:00;01-04-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;20:00:00;01-04-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;20:00:00;01-04-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;20:15:00;01-04-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Actief;70,000;kWh;Gevalideerd;
01-04-2026;20:15:00;01-04-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;20:15:00;01-04-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;20:15:00;01-04-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,875;kVArh;Gevalideerd;
01-04-2026;20:30:00;01-04-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Actief;67,500;kWh;Gevalideerd;
01-04-2026;20:30:00;01-04-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;20:30:00;01-04-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;20:30:00;01-04-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;20:45:00;01-04-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Actief;66,875;kWh;Gevalideerd;
01-04-2026;20:45:00;01-04-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;20:45:00;01-04-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;20:45:00;01-04-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
01-04-2026;21:00:00;01-04-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Actief;68,125;kWh;Gevalideerd;
01-04-2026;21:00:00;01-04-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;21:00:00;01-04-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;21:00:00;01-04-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;21:15:00;01-04-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Actief;73,125;kWh;Gevalideerd;
01-04-2026;21:15:00;01-04-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;21:15:00;01-04-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;21:15:00;01-04-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
01-04-2026;21:30:00;01-04-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Actief;68,125;kWh;Gevalideerd;
01-04-2026;21:30:00;01-04-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;21:30:00;01-04-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;21:30:00;01-04-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
01-04-2026;21:45:00;01-04-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Actief;75,625;kWh;Gevalideerd;
01-04-2026;21:45:00;01-04-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;21:45:00;01-04-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;21:45:00;01-04-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
01-04-2026;22:00:00;01-04-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Actief;93,125;kWh;Gevalideerd;
01-04-2026;22:00:00;01-04-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;22:00:00;01-04-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;22:00:00;01-04-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
01-04-2026;22:15:00;01-04-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Actief;90,625;kWh;Gevalideerd;
01-04-2026;22:15:00;01-04-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;22:15:00;01-04-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;22:15:00;01-04-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
01-04-2026;22:30:00;01-04-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Actief;98,750;kWh;Gevalideerd;
01-04-2026;22:30:00;01-04-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;22:30:00;01-04-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;22:30:00;01-04-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Inductief;23,125;kVArh;Gevalideerd;
01-04-2026;22:45:00;01-04-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Actief;93,750;kWh;Gevalideerd;
01-04-2026;22:45:00;01-04-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;22:45:00;01-04-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;22:45:00;01-04-2026;23:00:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
01-04-2026;23:00:00;01-04-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Actief;90,625;kWh;Gevalideerd;
01-04-2026;23:00:00;01-04-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;23:00:00;01-04-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;23:00:00;01-04-2026;23:15:00;="541448800000018463";;AMR-meter;Afname Inductief;24,375;kVArh;Gevalideerd;
01-04-2026;23:15:00;01-04-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Actief;92,500;kWh;Gevalideerd;
01-04-2026;23:15:00;01-04-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;23:15:00;01-04-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;23:15:00;01-04-2026;23:30:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
01-04-2026;23:30:00;01-04-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Actief;93,750;kWh;Gevalideerd;
01-04-2026;23:30:00;01-04-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;23:30:00;01-04-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;23:30:00;01-04-2026;23:45:00;="541448800000018463";;AMR-meter;Afname Inductief;23,125;kVArh;Gevalideerd;
01-04-2026;23:45:00;02-04-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Actief;91,875;kWh;Gevalideerd;
01-04-2026;23:45:00;02-04-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
01-04-2026;23:45:00;02-04-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
01-04-2026;23:45:00;02-04-2026;00:00:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
02-04-2026;00:00:00;02-04-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Actief;92,500;kWh;Gevalideerd;
02-04-2026;00:00:00;02-04-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;00:00:00;02-04-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;00:00:00;02-04-2026;00:15:00;="541448800000018463";;AMR-meter;Afname Inductief;24,375;kVArh;Gevalideerd;
02-04-2026;00:15:00;02-04-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Actief;88,750;kWh;Gevalideerd;
02-04-2026;00:15:00;02-04-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;00:15:00;02-04-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;00:15:00;02-04-2026;00:30:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
02-04-2026;00:30:00;02-04-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Actief;88,750;kWh;Gevalideerd;
02-04-2026;00:30:00;02-04-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;00:30:00;02-04-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;00:30:00;02-04-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Inductief;23,125;kVArh;Gevalideerd;
02-04-2026;00:45:00;02-04-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Actief;89,375;kWh;Gevalideerd;
02-04-2026;00:45:00;02-04-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;00:45:00;02-04-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;00:45:00;02-04-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
02-04-2026;01:00:00;02-04-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Actief;78,125;kWh;Gevalideerd;
02-04-2026;01:00:00;02-04-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;01:00:00;02-04-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;01:00:00;02-04-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
02-04-2026;01:15:00;02-04-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Actief;79,375;kWh;Gevalideerd;
02-04-2026;01:15:00;02-04-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;01:15:00;02-04-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;01:15:00;02-04-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
02-04-2026;01:30:00;02-04-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Actief;92,500;kWh;Gevalideerd;
02-04-2026;01:30:00;02-04-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;01:30:00;02-04-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;01:30:00;02-04-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
02-04-2026;01:45:00;02-04-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Actief;91,875;kWh;Gevalideerd;
02-04-2026;01:45:00;02-04-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;01:45:00;02-04-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;01:45:00;02-04-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
02-04-2026;02:00:00;02-04-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Actief;91,250;kWh;Gevalideerd;
02-04-2026;02:00:00;02-04-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;02:00:00;02-04-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;02:00:00;02-04-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Inductief;23,125;kVArh;Gevalideerd;
02-04-2026;02:15:00;02-04-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Actief;88,750;kWh;Gevalideerd;
02-04-2026;02:15:00;02-04-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;02:15:00;02-04-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;02:15:00;02-04-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
02-04-2026;02:30:00;02-04-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Actief;88,125;kWh;Gevalideerd;
02-04-2026;02:30:00;02-04-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-04-2026;02:30:00;02-04-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-04-2026;02:30:00;02-04-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
