datetime,productie_kwh,afname_kwh,injectie_kwh,totaal_verbruik_kwh,verbruik_ev_kwh,verbruik_gebouw_kwh
2025-08-09 09:00:00,44.91,0.0,10.14,34.77,0.01,34.76
2025-08-09 10:00:00,92.75,0.0,62.34,30.41,0.01,30.4
2025-08-09 11:00:00,170.82,0.0,134.6,36.22,0.01,36.22
2025-08-09 12:00:00,374.67,0.0,329.61,45.06,0.01,45.05
2025-08-09 13:00:00,544.97,0.0,490.46,54.51,0.01,54.5
2025-08-09 14:00:00,667.44,0.0,610.95,56.49,0.01,56.48
2025-08-09 15:00:00,806.9,0.0,749.78,57.11,0.01,57.11
2025-08-09 16:00:00,717.35,0.0,660.98,56.36,0.01,56.36
2025-08-09 17:00:00,562.83,0.0,505.8,57.03,0.01,57.02
2025-08-09 18:00:00,399.5,0.0,339.81,59.69,0.01,59.68
2025-08-09 19:00:00,196.75,0.0,138.85,57.9,0.01,57.89
2025-08-09 20:00:00,60.42,0.0,3.27,57.15,0.01,57.14
2025-08-09 21:00:00,2.82,40.68,0.0,43.5,0.01,43.5
2025-08-09 22:00:00,0.0,39.38,0.0,39.38,0.01,39.37
2025-08-09 23:00:00,0.0,38.12,0.0,38.12,0.01,38.12
2025-08-10 00:00:00,0.0,38.12,0.0,38.12,0.01,38.12
2025-08-10 01:00:00,0.0,38.12,0.0,38.12,0.01,38.12
2025-08-10 02:00:00,0.0,38.12,0.0,38.12,0.01,38.12
2025-08-10 03:00:00,0.0,43.12,0.0,43.12,0.01,43.12
2025-08-10 04:00:00,0.0,45.63,0.0,45.63,0.01,45.62
2025-08-10 05:00:00,0.0,43.13,0.0,43.13,0.01,43.13
2025-08-10 06:00:00,7.33,29.5,0.0,36.83,0.01,36.82
2025-08-10 07:00:00,79.75,0.0,45.5,34.25,0.01,34.25
2025-08-10 08:00:00,215.66,0.0,181.07,34.59,0.01,34.58
2025-08-10 09:00:00,395.68,0.0,357.33,38.35,0.01,38.34
2025-08-10 10:00:00,574.37,0.0,522.14,52.23,0.01,52.22
2025-08-10 11:00:00,710.48,0.0,655.12,55.36,0.01,55.36
2025-08-10 12:00:00,745.4,0.0,688.66,56.74,0.01,56.74
2025-08-10 13:00:00,828.02,0.0,770.08,57.94,0.01,57.93
2025-08-10 14:00:00,827.41,0.0,769.78,57.63,0.01,57.62
2025-08-10 15:00:00,714.15,0.0,656.61,57.55,0.01,57.54
2025-08-10 16:00:00,571.13,0.0,514.37,56.76,0.01,56.75
2025-08-10 17:00:00,505.24,0.0,448.57,56.66,0.01,56.66
2025-08-10 18:00:00,401.77,0.0,341.03,60.74,0.01,60.74
2025-08-10 19:00:00,207.05,0.0,133.17,73.89,0.01,73.88
2025-08-10 20:00:00,53.23,19.11,0.0,72.34,0.01,72.34
2025-08-10 21:00:00,1.35,65.44,0.0,66.8,0.01,66.79
2025-08-10 22:00:00,0.0,46.88,0.0,46.88,0.01,46.87
2025-08-10 23:00:00,0.0,42.5,0.0,42.5,0.01,42.49
2025-08-11 00:00:00,0.0,40.62,0.0,40.62,0.01,40.62
2025-08-11 01:00:00,0.0,43.12,0.0,43.12,0.01,43.12
2025-08-11 02:00:00,0.0,44.38,0.0,44.38,0.01,44.37
2025-08-11 03:00:00,0.0,89.38,0.0,89.38,0.01,89.37
2025-08-11 04:00:00,0.0,157.51,0.0,157.51,0.01,157.5
2025-08-11 05:00:00,0.0,208.14,0.0,208.14,0.01,208.13
2025-08-11 06:00:00,6.02,236.94,0.0,242.96,0.01,242.95
2025-08-11 07:00:00,75.19,227.58,0.0,302.76,4.43,298.34
2025-08-11 08:00:00,208.43,183.93,0.0,392.36,40.63,351.73
2025-08-11 09:00:00,381.39,69.16,0.0,450.55,89.22,361.33
2025-08-11 10:00:00,551.47,0.0,59.99,491.48,75.94,415.54
2025-08-11 11:00:00,682.52,0.0,217.83,464.69,62.59,402.1
2025-08-11 12:00:00,772.63,0.0,373.18,399.46,28.85,370.6
2025-08-11 13:00:00,799.58,0.0,349.28,450.31,15.11,435.2
2025-08-11 14:00:00,827.61,0.0,446.48,381.13,26.37,354.76
2025-08-11 15:00:00,781.25,0.0,340.74,440.51,21.22,419.29
2025-08-11 16:00:00,684.38,0.0,312.39,372.0,1.7,370.3
2025-08-11 17:00:00,536.56,0.0,163.42,373.15,0.28,372.87
2025-08-11 18:00:00,367.93,16.36,0.0,384.29,0.01,384.28
2025-08-11 19:00:00,194.34,183.75,0.0,378.08,0.01,378.07
2025-08-11 20:00:00,45.39,303.33,0.0,348.72,0.01,348.71
2025-08-11 21:00:00,1.94,375.53,0.0,377.46,0.01,377.46
2025-08-11 22:00:00,0.0,368.75,0.0,368.75,0.01,368.74
2025-08-11 23:00:00,0.0,363.12,0.0,363.12,0.01,363.12
2025-08-12 00:00:00,0.0,366.25,0.0,366.25,0.01,366.24
2025-08-12 01:00:00,0.0,323.12,0.0,323.12,0.01,323.12
2025-08-12 02:00:00,0.0,306.88,0.0,306.88,0.01,306.87
2025-08-12 03:00:00,0.0,300.62,0.0,300.62,0.01,300.62
2025-08-12 04:00:00,0.0,319.38,0.0,319.38,0.01,319.37
2025-08-12 05:00:00,0.0,339.38,0.0,339.38,0.01,339.37
2025-08-12 06:00:00,5.32,356.92,0.0,362.24,0.01,362.24
2025-08-12 07:00:00,68.67,288.4,0.0,357.08,1.72,355.36
2025-08-12 08:00:00,193.98,239.43,0.0,433.41,38.74,394.67
2025-08-12 09:00:00,373.37,119.96,0.0,493.33,83.46,409.87
2025-08-12 10:00:00,539.89,0.0,45.69,494.2,52.07,442.13
2025-08-12 11:00:00,669.19,0.0,205.07,464.12,32.55,431.57
2025-08-12 12:00:00,756.88,0.0,326.0,430.88,19.87,411.01
2025-08-12 13:00:00,703.13,0.0,267.12,436.01,31.46,404.55
2025-08-12 14:00:00,116.01,328.21,0.0,444.21,22.43,421.79
2025-08-12 15:00:00,107.95,311.3,0.0,419.24,15.76,403.49
2025-08-12 16:00:00,96.53,314.29,0.0,410.82,11.48,399.34
2025-08-12 17:00:00,67.4,337.25,0.0,404.65,4.62,400.04
2025-08-12 18:00:00,40.1,359.3,0.0,399.4,4.26,395.14
2025-08-12 19:00:00,25.97,376.72,0.0,402.69,1.19,401.5
2025-08-12 20:00:00,8.69,382.04,0.0,390.73,0.01,390.72
2025-08-12 21:00:00,0.07,423.97,0.0,424.04,0.01,424.03
2025-08-12 22:00:00,0.0,421.88,0.0,421.88,0.01,421.87
2025-08-12 23:00:00,0.0,404.38,0.0,404.38,0.01,404.37
2025-08-13 00:00:00,0.0,381.25,0.0,381.25,0.01,381.24
2025-08-13 01:00:00,0.0,373.12,0.0,373.12,0.01,373.12
2025-08-13 02:00:00,0.0,386.25,0.0,386.25,0.01,386.24
2025-08-13 03:00:00,0.0,386.88,0.0,386.88,0.01,386.87
2025-08-13 04:00:00,0.0,355.0,0.0,355.0,0.01,355.0
2025-08-13 05:00:00,0.0,385.0,0.0,385.0,0.01,385.0
2025-08-13 06:00:00,0.06,463.37,0.0,463.43,0.01,463.43
2025-08-13 07:00:00,4.66,451.96,0.0,456.63,19.11,437.52
2025-08-13 08:00:00,6.88,489.3,0.0,496.17,42.72,453.46
2025-08-13 09:00:00,31.36,494.39,0.0,525.75,48.1,477.65
2025-08-13 10:00:00,30.32,509.43,0.0,539.75,30.95,508.8
2025-08-13 11:00:00,43.45,492.06,0.0,535.51,12.92,522.59
2025-08-13 12:00:00,576.44,0.0,74.54,501.9,0.55,501.35
2025-08-13 13:00:00,511.48,0.0,0.34,511.14,0.61,510.53
2025-08-13 14:00:00,615.68,0.0,131.55,484.13,0.62,483.5
2025-08-13 15:00:00,728.03,0.0,237.44,490.59,0.78,489.81
2025-08-13 16:00:00,526.21,0.0,23.77,502.44,0.55,501.89
2025-08-13 17:00:00,252.32,214.43,0.0,466.74,0.61,466.13
2025-08-13 18:00:00,256.01,232.89,0.0,488.9,0.23,488.67
2025-08-13 19:00:00,103.04,305.8,0.0,408.84,0.01,408.84
2025-08-13 20:00:00,43.44,347.41,0.0,390.85,0.01,390.85
2025-08-13 21:00:00,0.55,421.5,0.0,422.05,0.01,422.04
2025-08-13 22:00:00,0.0,424.38,0.0,424.38,0.01,424.37
2025-08-13 23:00:00,0.0,381.88,0.0,381.88,0.01,381.87
2025-08-14 00:00:00,0.0,390.0,0.0,390.0,0.01,389.99
2025-08-14 01:00:00,0.0,370.62,0.0,370.62,0.01,370.62
2025-08-14 02:00:00,0.0,353.12,0.0,353.12,0.01,353.12
2025-08-14 03:00:00,0.0,373.75,0.0,373.75,0.01,373.74
2025-08-14 04:00:00,0.0,335.0,0.0,335.0,0.01,334.99
2025-08-14 05:00:00,0.0,351.88,0.0,351.88,0.01,351.87
2025-08-14 06:00:00,1.06,425.27,0.0,426.33,3.18,423.15
2025-08-14 07:00:00,28.55,412.6,0.0,441.16,24.32,416.84
2025-08-14 08:00:00,104.29,409.74,0.0,514.03,79.93,434.1
2025-08-14 09:00:00,224.17,319.22,0.0,543.39,98.69,444.71
2025-08-14 10:00:00,281.49,251.55,0.0,533.04,71.66,461.38
2025-08-14 11:00:00,499.72,24.27,0.0,523.99,43.86,480.12
2025-08-14 12:00:00,692.42,0.0,313.49,378.93,30.36,348.56
2025-08-14 13:00:00,807.92,0.0,359.61,448.31,23.23,425.08
2025-08-14 14:00:00,814.75,0.0,360.38,454.37,12.73,441.64
2025-08-14 15:00:00,760.2,0.0,319.57,440.63,14.95,425.68
2025-08-14 16:00:00,555.04,0.0,117.22,437.83,9.17,428.66
2025-08-14 17:00:00,409.69,0.0,24.9,384.79,0.01,384.78
2025-08-14 18:00:00,311.02,99.61,0.0,410.63,0.01,410.62
2025-08-14 19:00:00,171.66,233.02,0.0,404.67,0.01,404.67
2025-08-14 20:00:00,34.26,343.36,0.0,377.62,0.01,377.61
2025-08-14 21:00:00,1.07,369.75,0.0,370.82,0.01,370.81
2025-08-14 22:00:00,0.0,365.62,0.0,365.62,0.01,365.62
2025-08-14 23:00:00,0.0,348.12,0.0,348.12,0.01,348.12
2025-08-15 00:00:00,0.0,355.0,0.0,355.0,0.01,354.99
2025-08-15 01:00:00,0.0,334.38,0.0,334.38,0.01,334.37
2025-08-15 02:00:00,0.0,325.62,0.0,325.62,0.01,325.62
2025-08-15 03:00:00,0.0,286.88,0.0,286.88,0.01,286.87
2025-08-15 04:00:00,0.0,194.38,0.0,194.38,0.01,194.37
2025-08-15 05:00:00,0.0,93.13,0.0,93.13,0.01,93.12
2025-08-15 06:00:00,4.55,88.23,0.0,92.77,0.01,92.77
2025-08-15 07:00:00,42.04,33.05,0.0,75.08,0.01,75.08
2025-08-15 08:00:00,100.82,0.0,31.73,69.09,0.01,69.09
2025-08-15 09:00:00,369.32,0.0,296.27,73.05,0.01,73.04
2025-08-15 10:00:00,344.75,0.0,41.95,302.8,0.01,302.79
2025-08-15 11:00:00,644.69,0.0,568.22,76.47,0.01,76.46
2025-08-15 12:00:00,588.35,0.0,505.87,82.48,0.01,82.48
2025-08-15 13:00:00,639.38,0.0,559.21,80.17,0.01,80.16
2025-08-15 14:00:00,599.48,0.0,516.25,83.23,0.01,83.22
2025-08-15 15:00:00,741.04,0.0,658.67,82.36,0.01,82.36
2025-08-15 16:00:00,665.0,0.0,575.2,89.81,0.01,89.8
2025-08-15 17:00:00,505.01,0.0,415.6,89.41,0.01,89.41
2025-08-15 18:00:00,347.28,0.0,264.36,82.92,0.01,82.91
2025-08-15 19:00:00,186.72,0.0,102.94,83.78,0.01,83.77
2025-08-15 20:00:00,38.06,34.52,0.0,72.58,0.01,72.57
2025-08-15 21:00:00,0.54,70.01,0.0,70.55,0.01,70.54
2025-08-15 22:00:00,0.0,57.5,0.0,57.5,0.01,57.49
2025-08-15 23:00:00,0.0,54.38,0.0,54.38,0.01,54.37
2025-08-16 00:00:00,0.0,53.12,0.0,53.12,0.01,53.12
2025-08-16 01:00:00,0.0,51.88,0.0,51.88,0.01,51.87
2025-08-16 02:00:00,0.0,52.5,0.0,52.5,0.01,52.49
2025-08-16 03:00:00,0.0,52.5,0.0,52.5,0.01,52.5
2025-08-16 04:00:00,0.0,51.88,0.0,51.88,0.01,51.87
2025-08-16 05:00:00,0.0,51.88,0.0,51.88,0.01,51.88
2025-08-16 06:00:00,0.0,51.9,0.0,51.9,0.01,51.9
2025-08-16 07:00:00,8.41,39.36,0.0,47.78,0.01,47.77
2025-08-16 08:00:00,43.15,3.55,0.0,46.71,0.01,46.7
2025-08-16 09:00:00,95.21,0.0,47.52,47.69,0.01,47.68
2025-08-16 10:00:00,79.29,0.0,32.19,47.1,0.01,47.09
2025-08-16 11:00:00,146.99,0.0,100.53,46.46,0.01,46.45
2025-08-16 12:00:00,276.96,0.0,228.79,48.17,0.01,48.16
2025-08-16 13:00:00,375.95,0.0,326.45,49.51,0.01,49.5
2025-08-16 14:00:00,355.87,0.0,306.95,48.93,0.01,48.92
2025-08-16 15:00:00,460.81,0.0,414.44,46.37,0.01,46.37
2025-08-16 16:00:00,345.72,0.0,291.56,54.17,0.01,54.16
2025-08-16 17:00:00,242.42,0.0,167.63,74.79,0.01,74.78
2025-08-16 18:00:00,69.67,0.0,7.97,61.69,0.01,61.69
2025-08-16 19:00:00,38.22,11.29,0.0,49.5,0.01,49.5
2025-08-16 20:00:00,12.96,34.58,0.0,47.54,0.01,47.54
2025-08-16 21:00:00,0.12,51.58,0.0,51.7,0.01,51.69
2025-08-16 22:00:00,0.0,51.25,0.0,51.25,0.01,51.24
2025-08-16 23:00:00,0.0,51.88,0.0,51.88,0.01,51.87
2025-08-17 00:00:00,0.0,51.88,0.0,51.88,0.01,51.87
2025-08-17 01:00:00,0.0,50.62,0.0,50.62,0.01,50.62
2025-08-17 02:00:00,0.0,56.88,0.0,56.88,0.01,56.87
2025-08-17 03:00:00,0.0,59.38,0.0,59.38,0.01,59.37
2025-08-17 04:00:00,0.0,53.12,0.0,53.12,0.01,53.12
2025-08-17 05:00:00,0.0,50.62,0.0,50.62,0.01,50.62
2025-08-17 06:00:00,2.44,90.89,0.0,93.33,0.01,93.32
2025-08-17 07:00:00,47.98,13.39,0.0,61.37,0.01,61.36
2025-08-17 08:00:00,158.4,0.0,92.99,65.41,0.01,65.4
2025-08-17 09:00:00,324.4,0.0,260.07,64.34,0.01,64.33
2025-08-17 10:00:00,383.87,0.0,322.36,61.51,0.01,61.51
2025-08-17 11:00:00,532.41,0.0,467.48,64.93,0.01,64.93
2025-08-17 12:00:00,413.25,0.0,349.01,64.25,0.01,64.24
2025-08-17 13:00:00,647.41,0.0,582.87,64.53,0.01,64.53
2025-08-17 14:00:00,768.9,0.0,704.07,64.84,0.01,64.83
2025-08-17 15:00:00,768.43,0.0,702.5,65.94,0.01,65.93
2025-08-17 16:00:00,641.5,0.0,576.9,64.6,0.01,64.6
2025-08-17 17:00:00,485.62,0.0,420.0,65.62,0.01,65.61
2025-08-17 18:00:00,314.4,0.0,243.17,71.24,0.01,71.23
2025-08-17 19:00:00,158.31,0.0,47.28,111.03,0.01,111.02
2025-08-17 20:00:00,37.27,136.55,0.0,173.82,0.01,173.82
2025-08-17 21:00:00,0.25,228.51,0.0,228.76,0.01,228.75
2025-08-17 22:00:00,0.0,205.64,0.0,205.64,0.01,205.64
2025-08-17 23:00:00,0.0,248.77,0.0,248.77,0.01,248.77
2025-08-18 00:00:00,0.0,284.42,0.0,284.42,0.01,284.41
2025-08-18 01:00:00,0.0,297.55,0.0,297.55,0.01,297.54
2025-08-18 02:00:00,0.0,312.56,0.0,312.56,0.01,312.55
2025-08-18 03:00:00,0.0,345.68,0.0,345.68,0.01,345.68
2025-08-18 04:00:00,0.0,348.18,0.0,348.18,0.01,348.17
2025-08-18 05:00:00,0.0,401.94,0.0,401.94,0.01,401.93
2025-08-18 06:00:00,1.91,409.03,0.0,410.94,0.01,410.94
2025-08-18 07:00:00,38.89,381.68,0.0,420.57,7.56,413.01
2025-08-18 08:00:00,129.84,301.98,0.0,431.82,67.56,364.27
2025-08-18 09:00:00,302.56,213.63,0.0,516.19,105.74,410.46
2025-08-18 10:00:00,329.21,187.15,0.0,516.36,98.99,417.37
2025-08-18 11:00:00,554.11,0.0,67.85,486.27,64.91,421.36
2025-08-18 12:00:00,642.8,0.0,204.5,438.3,42.19,396.11
2025-08-18 13:00:00,713.88,0.0,263.27,450.61,25.12,425.49
2025-08-18 14:00:00,762.24,0.0,338.1,424.14,11.57,412.57
2025-08-18 15:00:00,622.22,0.0,150.63,471.6,2.89,468.71
2025-08-18 16:00:00,431.34,15.03,0.0,446.37,1.31,445.06
2025-08-18 17:00:00,515.5,0.0,84.07,431.43,0.01,431.42
2025-08-18 18:00:00,319.25,115.17,0.0,434.42,0.01,434.42
2025-08-18 19:00:00,147.56,312.33,0.0,459.89,0.01,459.89
2025-08-18 20:00:00,28.79,404.68,0.0,433.47,0.01,433.46
2025-08-18 21:00:00,0.25,427.45,0.0,427.7,0.01,427.7
2025-08-18 22:00:00,0.0,405.01,0.0,405.01,0.01,405.01
2025-08-18 23:00:00,0.0,411.89,0.0,411.89,0.01,411.89
2025-08-19 00:00:00,0.0,438.15,0.0,438.15,0.01,438.14
2025-08-19 01:00:00,0.0,383.17,0.0,383.17,0.01,383.17
2025-08-19 02:00:00,0.0,413.78,0.0,413.78,0.01,413.78
2025-08-19 03:00:00,0.0,368.8,0.0,368.8,0.01,368.79
2025-08-19 04:00:00,0.0,386.94,0.0,386.94,0.01,386.93
2025-08-19 05:00:00,0.0,388.81,0.0,388.81,0.01,388.8
2025-08-19 06:00:00,2.41,380.39,0.0,382.8,0.01,382.8
2025-08-19 07:00:00,50.31,385.91,0.0,436.22,2.97,433.25
2025-08-19 08:00:00,160.06,362.59,0.0,522.65,65.77,456.88
2025-08-19 09:00:00,316.98,205.54,0.0,522.52,100.63,421.89
2025-08-19 10:00:00,470.54,57.91,0.0,528.44,65.98,462.46
2025-08-19 11:00:00,590.87,0.0,50.88,540.0,63.96,476.04
2025-08-19 12:00:00,687.04,0.0,109.54,577.5,44.13,533.37
2025-08-19 13:00:00,725.9,0.0,258.87,467.02,29.0,438.02
2025-08-19 14:00:00,596.85,0.0,86.96,509.89,4.24,505.65
2025-08-19 15:00:00,577.35,0.0,41.73,535.61,0.01,535.61
2025-08-19 16:00:00,419.53,67.52,0.0,487.05,0.84,486.22
2025-08-19 17:00:00,418.66,35.88,0.0,454.54,0.02,454.52
2025-08-19 18:00:00,245.71,194.81,0.0,440.53,5.51,435.01
2025-08-19 19:00:00,115.03,312.39,0.0,427.41,0.01,427.41
2025-08-19 20:00:00,19.45,421.79,0.0,441.24,0.01,441.23
2025-08-19 21:00:00,0.0,431.28,0.0,431.28,0.01,431.28
2025-08-19 22:00:00,0.0,408.12,0.0,408.12,0.01,408.12
2025-08-19 23:00:00,0.0,387.5,0.0,387.5,0.01,387.49
2025-08-20 00:00:00,0.0,405.63,0.0,405.63,0.01,405.62
2025-08-20 01:00:00,0.0,398.75,0.0,398.75,0.01,398.74
2025-08-20 02:00:00,0.0,404.38,0.0,404.38,0.01,404.38
2025-08-20 03:00:00,0.0,400.64,0.0,400.64,0.01,400.63
2025-08-20 04:00:00,0.0,364.4,0.0,364.4,0.01,364.39
2025-08-20 05:00:00,0.0,406.27,0.0,406.27,0.01,406.26
2025-08-20 06:00:00,0.74,424.6,0.0,425.33,0.01,425.33
2025-08-20 07:00:00,24.98,407.79,0.0,432.77,2.17,430.59
2025-08-20 08:00:00,102.35,371.96,0.0,474.31,28.88,445.42
2025-08-20 09:00:00,229.42,267.65,0.0,497.07,57.95,439.12
2025-08-20 10:00:00,288.34,211.79,0.0,500.14,52.08,448.06
2025-08-20 11:00:00,482.66,0.0,47.06,435.6,17.74,417.86
2025-08-20 12:00:00,187.8,272.2,0.0,460.0,10.38,449.62
2025-08-20 13:00:00,80.94,397.69,0.0,478.62,0.01,478.62
2025-08-20 14:00:00,113.47,363.06,0.0,476.53,0.01,476.52
2025-08-20 15:00:00,74.43,431.36,0.0,505.79,0.01,505.79
2025-08-20 16:00:00,46.11,443.49,0.0,489.6,0.01,489.59
2025-08-20 17:00:00,70.19,367.49,0.0,437.68,0.01,437.67
2025-08-20 18:00:00,151.28,326.04,0.0,477.32,0.01,477.31
2025-08-20 19:00:00,41.0,441.14,0.0,482.14,0.01,482.13
2025-08-20 20:00:00,21.52,456.64,0.0,478.16,0.01,478.15
2025-08-20 21:00:00,0.0,452.98,0.0,452.98,0.01,452.97
2025-08-20 22:00:00,0.0,448.75,0.0,448.75,0.01,448.74
2025-08-20 23:00:00,0.0,434.38,0.0,434.38,0.01,434.37
2025-08-21 00:00:00,0.0,429.38,0.0,429.38,0.01,429.37
2025-08-21 01:00:00,0.0,396.25,0.0,396.25,0.01,396.24
2025-08-21 02:00:00,2.79,427.84,0.0,430.62,0.01,430.62
2025-08-21 03:00:00,8.76,428.74,0.0,437.5,0.01,437.49
2025-08-21 04:00:00,3.81,423.06,0.0,426.88,0.01,426.87
2025-08-21 05:00:00,0.0,435.62,0.0,435.62,0.01,435.62
2025-08-21 06:00:00,2.32,441.71,0.0,444.03,1.09,442.94
2025-08-21 07:00:00,44.28,389.74,0.0,434.02,5.52,428.5
2025-08-21 08:00:00,147.32,345.58,0.0,492.9,50.36,442.54
2025-08-21 09:00:00,327.25,152.9,0.0,480.16,52.89,427.27
2025-08-21 10:00:00,518.64,0.0,80.58,438.06,37.76,400.3
2025-08-21 11:00:00,675.76,0.0,255.85,419.91,21.23,398.68
2025-08-21 12:00:00,740.31,0.0,271.33,468.98,21.93,447.05
2025-08-21 13:00:00,797.45,0.0,341.1,456.35,17.04,439.31
2025-08-21 14:00:00,795.67,0.0,333.96,461.71,9.0,452.71
2025-08-21 15:00:00,697.69,0.0,237.86,459.83,0.18,459.66
2025-08-21 16:00:00,655.33,0.0,231.88,423.45,0.07,423.38
2025-08-21 17:00:00,496.51,0.0,105.53,390.99,0.01,390.98
2025-08-21 18:00:00,182.05,197.34,0.0,379.39,0.01,379.39
2025-08-21 19:00:00,122.65,267.28,0.0,389.92,0.01,389.92
2025-08-21 20:00:00,36.11,298.52,0.0,334.63,0.01,334.62
2025-08-21 21:00:00,0.07,316.8,0.0,316.88,0.01,316.87
2025-08-21 22:00:00,0.0,343.75,0.0,343.75,0.01,343.74
2025-08-21 23:00:00,0.0,338.75,0.0,338.75,0.01,338.74
2025-08-22 00:00:00,0.0,352.5,0.0,352.5,0.01,352.49
2025-08-22 01:00:00,0.0,323.12,0.0,323.12,0.01,323.12
2025-08-22 02:00:00,0.0,324.38,0.0,324.38,0.01,324.37
2025-08-22 03:00:00,0.0,353.75,0.0,353.75,0.01,353.74
2025-08-22 04:00:00,0.0,341.25,0.0,341.25,0.01,341.24
2025-08-22 05:00:00,0.0,387.5,0.0,387.5,1.06,386.44
2025-08-22 06:00:00,0.88,376.87,0.0,377.75,5.96,371.79
2025-08-22 07:00:00,44.1,390.22,0.0,434.32,15.68,418.63
2025-08-22 08:00:00,168.95,325.26,0.0,494.21,52.71,441.51
2025-08-22 09:00:00,337.78,87.1,0.0,424.88,53.81,371.07
2025-08-22 10:00:00,503.6,0.0,83.0,420.6,28.77,391.83
2025-08-22 11:00:00,508.16,0.7,0.0,508.86,27.94,480.92
2025-08-22 12:00:00,549.7,0.0,86.4,463.3,33.39,429.92
2025-08-22 13:00:00,553.15,0.0,114.56,438.6,25.08,413.52
2025-08-22 14:00:00,579.48,0.0,102.4,477.08,23.02,454.06
2025-08-22 15:00:00,356.67,94.24,0.0,450.91,18.89,432.02
2025-08-22 16:00:00,247.63,164.83,0.0,412.46,4.84,407.62
2025-08-22 17:00:00,131.84,217.15,0.0,348.99,0.01,348.99
2025-08-22 18:00:00,122.02,229.88,0.0,351.9,0.01,351.89
2025-08-22 19:00:00,78.9,265.19,0.0,344.09,0.01,344.08
2025-08-22 20:00:00,11.06,304.03,0.0,315.09,0.01,315.08
2025-08-22 21:00:00,0.0,300.0,0.0,300.0,0.01,299.99
2025-08-22 22:00:00,0.0,295.0,0.0,295.0,0.01,294.99
2025-08-22 23:00:00,0.0,279.38,0.0,279.38,0.01,279.37
2025-08-23 00:00:00,0.0,283.12,0.0,283.12,0.01,283.12
2025-08-23 01:00:00,0.0,270.62,0.0,270.62,0.01,270.62
2025-08-23 02:00:00,0.0,251.25,0.0,251.25,0.01,251.24
2025-08-23 03:00:00,0.0,273.12,0.0,273.12,0.01,273.12
2025-08-23 04:00:00,0.0,262.5,0.0,262.5,0.01,262.49
2025-08-23 05:00:00,0.0,234.38,0.0,234.38,0.01,234.37
2025-08-23 06:00:00,0.14,218.11,0.0,218.25,0.01,218.25
2025-08-23 07:00:00,32.13,181.03,0.0,213.17,0.01,213.16
2025-08-23 08:00:00,80.28,114.45,0.0,194.73,0.01,194.72
2025-08-23 09:00:00,64.85,137.49,0.0,202.34,0.01,202.34
2025-08-23 10:00:00,184.38,7.65,0.0,192.03,0.01,192.02
2025-08-23 11:00:00,123.16,33.27,0.0,156.44,0.01,156.43
2025-08-23 12:00:00,299.33,0.0,212.35,86.98,0.01,86.97
2025-08-23 13:00:00,634.81,0.0,577.41,57.4,0.01,57.39
2025-08-23 14:00:00,688.07,0.0,635.6,52.47,0.01,52.47
2025-08-23 15:00:00,714.94,0.0,663.18,51.76,0.01,51.75
2025-08-23 16:00:00,605.01,0.0,675.31,-70.3,0.01,-70.31
2025-08-23 17:00:00,476.46,0.0,420.9,55.55,0.01,55.55
2025-08-23 18:00:00,294.64,0.0,242.42,52.21,0.01,52.21
2025-08-23 19:00:00,129.24,0.0,75.38,53.86,0.01,53.85
2025-08-23 20:00:00,31.19,20.51,0.0,51.71,0.01,51.7
2025-08-23 21:00:00,0.0,55.0,0.0,55.0,0.01,54.99
2025-08-23 22:00:00,0.0,55.0,0.0,55.0,0.01,54.99
2025-08-23 23:00:00,9.17,45.83,0.0,55.0,0.01,54.99
2025-08-24 00:00:00,10.78,44.22,0.0,55.0,0.01,54.99
2025-08-24 01:00:00,12.62,41.75,0.0,54.38,0.01,54.37
2025-08-24 02:00:00,13.29,41.71,0.0,55.0,0.01,54.99
2025-08-24 03:00:00,14.19,40.18,0.0,54.38,0.01,54.37
2025-08-24 04:00:00,14.57,41.05,0.0,55.62,0.01,55.62
2025-08-24 05:00:00,14.77,40.23,0.0,55.0,0.01,54.99
2025-08-24 06:00:00,15.09,40.59,0.0,55.68,0.01,55.68
2025-08-24 07:00:00,16.85,42.78,0.0,59.62,0.01,59.62
2025-08-24 08:00:00,29.73,30.61,0.0,60.34,0.01,60.33
2025-08-24 09:00:00,56.1,0.0,1.76,54.34,0.01,54.33
2025-08-24 10:00:00,96.42,0.0,45.71,50.72,0.01,50.71
2025-08-24 11:00:00,249.72,0.0,198.45,51.26,0.01,51.26
2025-08-24 12:00:00,235.82,0.0,185.99,49.84,0.01,49.83
2025-08-24 13:00:00,429.98,0.0,377.71,52.27,0.01,52.26
2025-08-24 14:00:00,463.74,0.0,409.49,54.25,0.01,54.25
2025-08-24 15:00:00,141.54,0.0,86.85,54.69,0.01,54.68
2025-08-24 16:00:00,73.1,0.0,74.95,-1.85,0.01,-1.86
2025-08-24 17:00:00,62.59,0.0,5.69,56.9,0.01,56.9
2025-08-24 18:00:00,63.02,0.0,6.94,56.09,0.01,56.08
2025-08-24 19:00:00,55.06,19.84,0.0,74.9,0.01,74.9
2025-08-24 20:00:00,43.93,98.49,0.0,142.42,0.01,142.41
2025-08-24 21:00:00,14.14,251.48,0.0,265.62,0.01,265.62
2025-08-24 22:00:00,12.23,262.14,0.0,274.38,0.01,274.37
2025-08-24 23:00:00,11.67,270.21,0.0,281.88,0.01,281.87
2025-08-25 00:00:00,11.29,306.21,0.0,317.5,0.01,317.49
